Date,Ticker,Action,Shares,Price,Total
1994-05-18,Stock_04,SELL,9,111.43611940020944,1138.7949571866172
1994-05-18,Stock_07,SELL,5,388.12958912097486,2077.503911548468
1994-05-18,Stock_09,SELL,7,179.41231660913928,1433.6922248285484
1994-05-18,Stock_10,BUY,46,197.05451012785,-9703.743411718466
1994-05-18,Stock_11,SELL,5,258.3182758073688,1291.591379036844
1994-05-18,Stock_12,SELL,10,96.2844773023718,1099.1625251747819
1994-05-18,Stock_13,SELL,5,160.4114846273398,802.0574231366991
1994-05-18,Stock_14,SELL,10,155.99785423167754,1559.9785423167755
1994-05-18,FX_01,BUY,5,113.547361216257,-567.7368060812851
1994-05-18,FX_05,BUY,68,93.41248094971874,-6352.048704580874
1994-05-18,FX_06,BUY,21,114.15781193088596,-2397.314050548605
1994-05-20,Stock_12,SELL,11,109.1328521533717,1367.0322294564828
1994-05-23,FX_06,SELL,5,112.94203222896353,564.7101611448177
1994-05-25,Stock_03,SELL,5,176.2358417366098,1007.6258049967983
1994-05-25,FX_05,BUY,5,94.0474487875206,-470.23724393760295
1994-05-26,FX_06,SELL,5,112.63327820632836,563.1663910316418
1994-05-27,Stock_14,SELL,6,183.44512262935123,1100.6707357761074
1994-05-27,FX_06,SELL,6,112.30676477768904,673.8405886661342
1994-05-30,Comm_01,SELL,6,97.58001632808642,585.4800979685185
1994-05-31,FX_05,BUY,5,94.25439253714922,-471.2719626857461
1994-06-02,FX_06,SELL,5,113.48899315790146,567.4449657895073
1994-06-03,FX_01,SELL,5,116.02819544064072,580.1409772032035
1994-06-08,FX_05,BUY,5,93.11302947437612,-465.5651473718806
1994-06-16,Comm_01,SELL,5,94.60757959483988,473.0378979741994
1994-06-17,FX_05,BUY,5,91.04883093091529,-455.24415465457645
1994-06-22,FX_06,SELL,7,112.82509039524412,789.7756327667088
1994-06-23,Stock_03,SELL,5,200.94327081372376,1115.9583505413464
1994-06-23,Stock_12,BUY,5,107.8636384435938,-599.0313960425498
1994-06-24,FX_06,SELL,7,112.04511535436735,784.3158074805715
1994-06-28,Stock_01,BUY,81,119.72023498025526,-10494.226578440908
1994-06-28,Stock_02,SELL,7,152.2139237940314,1188.3393078245458
1994-06-28,Stock_04,SELL,10,128.02382593589422,1518.5219769206028
1994-06-28,Stock_12,SELL,12,117.56511492094327,1573.4312094509314
1994-06-28,FX_01,BUY,6,118.61245091058106,-711.6747054634864
1994-06-28,FX_05,BUY,67,92.40641948138094,-6191.230105252523
1994-06-28,FX_06,BUY,25,111.52905991068482,-2788.2264977671207
1994-06-30,Stock_01,SELL,10,123.29194417743712,1334.52408602164
1994-06-30,Stock_02,SELL,5,153.9453107295107,856.5402582887879
1994-06-30,Stock_03,SELL,7,199.69226206508048,1555.5020499405891
1994-06-30,Stock_04,SELL,6,128.02383470794254,912.8832239817712
1994-06-30,Stock_05,BUY,103,87.87870149972309,-9797.439071918127
1994-06-30,Stock_07,SELL,5,445.47958857527743,2410.957361208985
1994-06-30,Stock_09,SELL,5,182.59178792443004,1015.9271266469447
1994-06-30,Stock_10,SELL,5,212.17622945946405,1148.3081501553909
1994-06-30,Stock_11,SELL,5,286.81784490763715,1434.0892245381858
1994-06-30,Stock_12,SELL,6,116.31332136952798,776.590402315002
1994-06-30,Stock_13,SELL,8,175.7869061701069,1406.2952493608552
1994-06-30,Stock_14,SELL,10,201.51170686711285,2015.1170686711284
1994-06-30,FX_01,BUY,5,118.842873550891,-594.214367754455
1994-06-30,FX_05,BUY,49,92.38645107184514,-4526.936102520412
1994-06-30,FX_06,BUY,22,111.27851237947353,-2448.1272723484176
1994-07-06,Comm_01,BUY,6,102.3959657165162,-614.3757942990972
1994-07-06,FX_05,SELL,6,92.57837548006609,555.4702528803965
1994-07-06,FX_06,BUY,6,110.87556219492208,-665.2533731695326
1994-07-07,Stock_05,SELL,7,90.12781104611123,681.7590250421363
1994-07-08,FX_06,SELL,6,111.64263991813128,669.8558395087877
1994-07-11,Stock_04,BUY,5,116.58755741086328,-693.2856893908272
1994-07-12,Stock_01,SELL,5,129.3955299090484,701.0528118909584
1994-07-15,Comm_01,SELL,5,97.06359019984954,485.3179509992477
1994-07-18,FX_05,BUY,9,92.51315534469168,-832.6183981022251
1994-07-18,FX_06,SELL,7,109.986105154383,769.9027360806809
1994-07-19,Stock_12,SELL,5,127.61428099598906,695.3375930431584
1994-07-26,Stock_01,BUY,5,126.75065104065568,-685.7759217132578
1994-07-27,Stock_04,BUY,5,114.2062708566414,-684.8092532556318
1994-07-29,Comm_01,SELL,5,95.02192082252508,475.1096041126254
1994-08-01,Stock_13,BUY,6,160.91844215193123,-965.5106529115874
1994-08-03,FX_06,SELL,5,110.59074956480242,552.9537478240121
1994-08-05,Stock_05,BUY,5,84.19834718391593,-455.5408578610486
1994-08-05,Stock_09,SELL,5,203.2509595452589,1178.059456996098
1994-08-05,FX_06,BUY,18,115.92166252319944,-2086.58992541759
1994-08-08,Comm_01,BUY,5,98.73295836154708,-493.66479180773536
1994-08-08,FX_05,SELL,8,92.15788622080522,737.2630897664418
1994-08-08,FX_06,BUY,5,115.57851981336228,-577.8925990668114
1994-08-08,Idx_04,SELL,5,181.0747215827839,905.3736079139195
1994-08-09,FX_05,BUY,5,91.45648324064835,-457.2824162032418
1994-08-11,Stock_05,BUY,9,75.5536039895891,-734.9829552645291
1994-08-11,Stock_12,SELL,5,134.95124847488665,775.9030069300196
1994-08-12,Stock_05,BUY,6,76.48596834811178,-493.1162748707193
1994-08-15,Comm_01,BUY,5,106.35921469417823,-531.7960734708912
1994-08-16,Stock_01,SELL,8,129.77980306505435,1125.094108216741
1994-08-16,Stock_02,SELL,6,156.50814870229905,1093.2785125350217
1994-08-16,Stock_05,SELL,10,76.02795349720704,823.8820729351692
1994-08-16,Stock_08,BUY,70,111.46899634509695,-8853.891878946097
1994-08-16,Stock_09,SELL,6,217.96595701620132,1522.5884354636455
1994-08-16,Stock_12,SELL,5,137.5939363350977,800.9619908908103
1994-08-16,Stock_14,SELL,5,215.12176581032193,1075.6088290516097
1994-08-16,FX_01,SELL,53,113.4702687262452,6013.924242490995
1994-08-16,FX_05,SELL,23,92.2801405622885,2122.4432329326355
1994-08-16,FX_06,BUY,15,116.42402452098456,-1746.3603678147683
1994-08-17,Stock_01,SELL,5,131.96177145173138,716.5950182314326
1994-08-17,Stock_03,SELL,7,201.32373742607044,1628.4554906752692
1994-08-17,Stock_04,SELL,9,105.84053503880666,1095.8514760103942
1994-08-17,Stock_05,SELL,7,76.31420245109084,580.1750565576759
1994-08-17,Stock_10,SELL,6,218.0445386370424,1420.862679434657
1994-08-17,Stock_12,SELL,5,135.83793227024304,784.8269993805493
1994-08-17,Stock_13,SELL,6,155.7723475264029,934.6340851584175
1994-08-17,Stock_15,BUY,169,44.41486281441693,-7506.111815636461
1994-08-17,FX_01,BUY,8,115.04219538159172,-920.3375630527338
1994-08-17,FX_05,SELL,17,92.07555738903616,1565.2844756136149
1994-08-17,FX_06,BUY,15,115.55343728571688,-1733.3015592857532
1994-08-19,Comm_01,BUY,144,102.26386123508873,-14725.996017852776
1994-08-22,Stock_15,BUY,6,43.43079810298395,-260.5847886179037
1994-08-24,Stock_01,SELL,5,130.33694168508111,709.528080433069
1994-08-24,Stock_02,SELL,7,160.27062228582045,1303.374725310255
1994-08-24,Stock_05,SELL,6,73.79521165691338,482.0715373106696
1994-08-24,Stock_06,BUY,59,117.97487312739514,-8168.452830743037
1994-08-24,Stock_09,SELL,5,218.8856101714153,1271.465403607695
1994-08-24,Stock_11,SELL,6,290.2296431185452,1741.377858711271
1994-08-24,Stock_14,SELL,5,216.76395894255492,1083.8197947127746
1994-08-24,Stock_15,SELL,15,43.342931886671835,650.1439783000775
1994-08-24,FX_01,SELL,35,117.35410210099391,4107.393573534787
1994-08-24,FX_05,SELL,15,91.84762751428272,1377.7144127142408
1994-08-24,FX_06,BUY,13,116.1762440767098,-1510.2911729972275
1994-08-25,Stock_01,BUY,5,127.50501188721816,-694.736069295545
1994-08-25,Stock_04,SELL,69,108.72310906656108,8747.451539689604
1994-08-25,Stock_05,BUY,9,72.134959462042,-707.4746585773811
1994-08-25,Stock_06,BUY,5,116.42981975170504,-678.8046689928419
1994-08-25,Stock_15,BUY,13,42.3412925390986,-550.4368030082818
1994-08-25,FX_01,BUY,39,116.60323282135828,-4547.5260800329725
1994-08-25,FX_05,BUY,15,91.76507275382066,-1376.4760913073098
1994-08-25,FX_06,SELL,13,116.99995905976324,1520.999467776922
1994-08-26,Stock_15,BUY,5,41.97227044868286,-209.86135224341433
1994-08-26,Idx_04,SELL,6,193.464788256464,1160.788729538784
1994-08-31,Stock_15,SELL,8,43.1672099006314,345.3376792050512
1994-08-31,Comm_01,SELL,150,96.61322776581017,14491.984164871525
1994-09-01,FX_06,BUY,6,119.850839009532,-719.1050340571919
1994-09-05,Stock_15,BUY,5,41.937121176402336,-209.68560588201169
1994-09-05,FX_05,SELL,5,92.6995647724167,463.49782386208346
1994-09-06,Stock_14,BUY,5,198.11383039271487,-990.5691519635743
1994-09-06,FX_06,BUY,5,119.96250959121475,-599.8125479560738
1994-09-08,Stock_02,BUY,8,153.56931639158995,-1476.6871296775576
1994-09-08,Stock_05,BUY,6,73.11638562712152,-479.81039395922636
1994-09-08,Stock_08,BUY,7,104.76494608496228,-830.7630925557266
1994-09-08,Stock_12,BUY,7,131.66527199685757,-1107.8050290758758
1994-09-08,Stock_13,SELL,49,151.27964522954068,7412.702616247493
1994-09-08,Stock_15,BUY,17,41.66474391488235,-708.300646553
1994-09-08,FX_01,SELL,10,113.28258757220928,1132.8258757220929
1994-09-08,FX_05,BUY,20,91.43159866603663,-1828.6319733207326
1994-09-08,FX_06,SELL,20,120.19711720212054,2403.9423440424107
1994-09-09,FX_06,BUY,5,120.05555075796563,-600.2777537898281
1994-09-12,Stock_01,BUY,5,124.58026706254496,-683.697069990155
1994-09-13,Stock_15,SELL,5,41.01455898597379,205.07279492986896
1994-09-14,Stock_05,SELL,5,76.95213813385512,421.99407408966226
1994-09-15,Stock_15,BUY,6,40.44344773201532,-242.66068639209192
1994-09-15,FX_06,BUY,7,120.87701906230848,-846.1391334361593
1994-09-16,Stock_05,SELL,5,79.5447381625585,434.84632190643845
1994-09-16,Stock_14,BUY,5,187.9090011055941,-939.5450055279705
1994-09-16,FX_06,SELL,6,121.11660009817427,726.6996005890456
1994-09-21,Stock_05,BUY,5,78.65328067575409,-429.90905605012546
1994-09-23,Stock_15,BUY,7,38.05356534592365,-266.3749574214656
1994-09-23,FX_01,BUY,5,113.5131548760112,-567.565774380056
1994-09-26,FX_05,SELL,7,91.47531702043077,640.3272191430153
1994-09-27,Stock_02,BUY,5,152.01561155984606,-893.095560904781
1994-09-27,Stock_03,BUY,5,205.9190825516416,-1209.7798156741005
1994-09-27,Stock_05,SELL,103,73.93425040409065,8312.326607242177
1994-09-27,Stock_06,BUY,10,113.58057524333628,-1313.4191558365585
1994-09-27,Stock_08,BUY,9,99.76531059718192,-1038.2964056224869
1994-09-27,Stock_09,BUY,7,211.98796080469765,-1743.6084803668796
1994-09-27,Stock_10,BUY,5,207.041432890913,-1129.9701456824507
1994-09-27,Stock_11,BUY,5,287.5095850839118,-1437.547925419559
1994-09-27,Stock_12,BUY,7,122.20721335004822,-1005.1586550023868
1994-09-27,Stock_15,BUY,17,38.62467659988212,-656.6195021979961
1994-09-27,FX_01,SELL,9,115.637656617135,1040.7389095542148
1994-09-27,FX_05,SELL,47,91.61367390191948,4305.842673390216
1994-09-27,FX_06,SELL,16,117.50050560473966,1880.0080896758345
1994-09-29,Stock_01,BUY,5,117.22199360528224,-632.4979812027716
1994-09-29,Stock_15,BUY,8,35.6988322321125,-285.5906578569
1994-09-29,FX_01,BUY,5,116.80319722098804,-584.0159861049402
1994-09-29,FX_05,SELL,6,92.66590336175491,555.9954201705295
1994-09-30,Stock_14,BUY,5,174.41989022563277,-872.0994511281639
1994-10-03,FX_05,SELL,5,92.7923542996225,463.9617714981125
1994-10-04,Stock_01,BUY,12,126.48365837485966,-1637.1452585772938
1994-10-04,Stock_02,BUY,11,144.22378760628226,-1822.6975851339098
1994-10-04,Stock_03,BUY,10,188.25077024136297,-2162.827077239086
1994-10-04,Stock_06,SELL,74,116.2208859312588,10037.531821042427
1994-10-04,Stock_07,SELL,19,389.0033537008423,7972.205712203878
1994-10-04,Stock_08,BUY,16,97.89044728926427,-1827.9795348432256
1994-10-04,Stock_09,BUY,10,200.03205954627688,-2298.1831848437723
1994-10-04,Stock_10,BUY,8,210.3423437842158,-1815.048548452435
1994-10-04,Stock_11,BUY,6,294.5817396846129,-1767.4904381076774
1994-10-04,Stock_12,BUY,14,118.92121421901736,-1912.8125243672291
1994-10-04,Stock_14,BUY,7,182.982552548427,-1280.877867838989
1994-10-04,Stock_15,BUY,41,37.71969252778843,-1546.5073936393258
1994-10-04,FX_01,BUY,42,116.71079670327684,-4901.8534615376275
1994-10-04,FX_05,SELL,37,92.71039894268834,3430.2847608794686
1994-10-04,FX_06,SELL,44,114.89074251680611,5055.192670739469
1994-10-05,Idx_04,BUY,5,176.51749878850143,-882.5874939425071
1994-10-07,FX_05,BUY,6,92.66438641909026,-555.9863185145416
1994-10-07,FX_06,SELL,5,115.89835701274144,579.4917850637072
1994-10-10,Stock_01,BUY,6,133.58661674707943,-869.4510511839414
1994-10-10,Stock_02,BUY,7,149.45595128460167,-1217.0678448289277
1994-10-10,Stock_03,BUY,6,191.26152357897067,-1335.0034764673337
1994-10-10,Stock_08,SELL,102,98.00405611854684,11727.686191393479
1994-10-10,Stock_09,BUY,5,209.2288949803715,-1217.0129540843268
1994-10-10,Stock_12,BUY,11,120.83369389361154,-1546.2662348754402
1994-10-10,Stock_14,BUY,5,188.6128000314015,-943.0640001570075
1994-10-10,Stock_15,BUY,35,37.869054300715774,-1325.4169005250521
1994-10-10,FX_01,BUY,63,117.31893572121032,-7391.09295043625
1994-10-10,FX_05,BUY,18,92.18686887445106,-1659.3636397401192
1994-10-10,FX_06,SELL,29,116.33316270188196,3373.661718354577
1994-10-12,Stock_10,BUY,5,213.8266849061155,-1156.5435502068558
1994-10-12,Comm_01,SELL,5,88.68672408374421,443.43362041872103
1994-10-13,FX_06,SELL,5,115.90958360333028,579.5479180166514
1994-10-14,Stock_15,BUY,11,35.6988322321125,-392.6871545532375
1994-10-17,Stock_01,BUY,10,132.79741726698023,-1425.1009276134105
1994-10-17,Stock_02,BUY,11,146.6705151007873,-1864.5985357406637
1994-10-17,Stock_03,BUY,7,196.41151924104477,-1588.9668302977254
1994-10-17,Stock_09,BUY,9,197.7328278966066,-2056.700830426048
1994-10-17,Stock_10,BUY,8,207.40825863054675,-1780.623194951663
1994-10-17,Stock_11,BUY,9,285.60561125144596,-2570.450501263014
1994-10-17,Stock_12,BUY,6,128.46622641312825,-890.8201952982031
1994-10-17,Stock_14,BUY,5,190.0203847990632,-950.101923995316
1994-10-17,Stock_15,SELL,312,35.65490086505375,11124.329069896768
1994-10-17,FX_05,BUY,23,93.18457008471222,-2143.2451119483812
1994-10-17,FX_06,SELL,34,115.57125689381036,3929.4227343895523
1994-10-18,Stock_01,BUY,12,129.3155648796759,-1662.489281112682
1994-10-18,Stock_02,BUY,12,146.59519669599146,-2024.73038202662
1994-10-18,Stock_03,BUY,8,195.22300934028735,-1797.575760510371
1994-10-18,Stock_09,BUY,9,196.35329498444352,-2033.981113943836
1994-10-18,Stock_10,BUY,8,203.74052199761024,-1746.2009014640257
1994-10-18,Stock_11,BUY,6,281.25347757883515,-1687.5208654730109
1994-10-18,Stock_12,BUY,12,126.29296538213576,-1744.321845522232
1994-10-18,Stock_14,SELL,65,185.0938969900366,12031.103304352378
1994-10-18,FX_05,BUY,26,93.34115992119482,-2426.8701579510653
1994-10-18,FX_06,SELL,42,115.0975854860089,4834.098590412374
1994-10-19,FX_05,SELL,5,93.43732450096115,467.18662250480577
1994-10-19,FX_06,BUY,5,115.721085182255,-578.605425911275
1994-10-20,FX_06,BUY,5,115.4095517621388,-577.0477588106941
1994-10-24,Stock_01,BUY,15,137.67198421042005,-2212.1477669083083
1994-10-24,Stock_02,SELL,98,149.79472970395113,16885.175987677387
1994-10-24,Stock_03,BUY,15,189.9145960227102,-3276.6690969366555
1994-10-24,Stock_09,BUY,10,206.4698443501431,-2374.8687483733815
1994-10-24,Stock_10,BUY,11,207.9583930873172,-2450.453359691574
1994-10-24,Stock_11,BUY,9,282.8855532168126,-2545.9699789513134
1994-10-24,Stock_12,BUY,20,122.85049064136535,-2826.1152795925273
1994-10-24,FX_05,BUY,38,93.3518001847793,-3547.368407021613
1994-10-24,FX_06,BUY,38,115.02254752253052,-4370.85680585616
1994-10-25,Stock_01,SELL,19,138.22906071565558,2801.047015611697
1994-10-25,Stock_03,SELL,13,186.03233167196117,2776.362376399327
1994-10-25,Stock_05,BUY,171,82.43995485124019,-15034.926047889176
1994-10-25,Stock_09,SELL,13,199.11237600286745,2971.5700730162744
1994-10-25,Stock_10,SELL,11,207.59158470646344,2435.3975791587313
1994-10-25,Stock_11,SELL,8,283.1575256243871,2265.260204995097
1994-10-25,Stock_12,SELL,15,120.52074267413248,2075.3790433726067
1994-10-25,FX_05,BUY,81,93.76322992650336,-7594.821624046772
1994-10-25,FX_06,BUY,44,114.80065573907486,-5051.2288525192935
1994-10-26,Stock_01,BUY,16,138.7165375973067,-2365.8538897335848
1994-10-26,Stock_03,BUY,14,185.00232750641993,-2966.0259743242827
1994-10-26,Stock_05,BUY,31,80.24810335797412,-2651.771921724193
1994-10-26,Stock_09,BUY,15,195.43358105283855,-3357.068252702005
1994-10-26,Stock_10,SELL,69,205.39096008548157,15106.717675537844
1994-10-26,Stock_11,BUY,8,280.16545807563614,-2241.323664605089
1994-10-26,Stock_12,BUY,21,118.85168083007846,-2858.2113845720064
1994-10-26,FX_05,SELL,79,93.81241213534273,7411.1805586920755
1994-10-26,FX_06,SELL,46,114.51693663619896,5267.779085265152
1994-10-28,Stock_05,SELL,11,89.35084487851502,1046.6477321860846
1994-10-28,Stock_12,BUY,5,116.06990353898784,-664.917886069502
1994-11-01,Stock_03,SELL,89,190.15229800286173,19173.858951552855
1994-11-01,Stock_05,BUY,5,87.26531324492791,-458.4589389120586
1994-11-01,Stock_12,BUY,5,116.76535069338574,-661.4574856834821
1994-11-01,FX_05,BUY,7,95.17244167167075,-666.2070917016953
1994-11-01,FX_06,BUY,100,113.29687818442032,-11329.687818442033
1994-11-02,Stock_01,BUY,5,138.43799934468893,-730.1949891358503
1994-11-02,Stock_09,BUY,5,203.71079371991473,-1167.0015909895565
1994-11-02,FX_06,SELL,5,114.57435020297314,572.8717510148657
1994-11-03,Stock_05,BUY,12,81.99012798455536,-1039.5672140770955
1994-11-04,Comm_01,BUY,5,92.45181061252316,-462.2590530626158
1994-11-04,FX_06,BUY,9,115.51614073671968,-1039.6452666304772
1994-11-09,Stock_12,SELL,148,117.04354088164575,20195.487764444322
1994-11-09,FX_06,BUY,112,116.58567177696004,-13057.595239019525
1994-11-10,Comm_01,SELL,5,91.13072571105518,455.6536285552759
1994-11-10,FX_05,BUY,8,93.27356498349506,-746.1885198679605
1994-11-14,Stock_01,SELL,61,129.0138112238322,8305.922164455293
1994-11-14,Stock_05,SELL,105,81.18045119180611,8996.271980015073
1994-11-14,Stock_09,SELL,43,183.0178304256642,9113.104566703398
1994-11-14,Stock_11,SELL,28,266.9732285568245,7475.250399591086
1994-11-14,Comm_01,BUY,5,91.8813412212712,-459.406706106356
1994-11-14,FX_05,SELL,144,94.74977406280416,13643.9674650438
1994-11-14,FX_06,BUY,55,115.7989163400227,-6368.940398701248
1994-11-14,Idx_04,SELL,202,162.14118360726474,32752.519088667475
1994-11-16,Stock_01,BUY,6,128.80490365219444,-814.595909585476
1994-11-16,Stock_05,BUY,8,79.2175988616471,-667.990427591472
1994-11-16,Stock_09,SELL,46,166.00361649914922,8768.56729927342
1994-11-16,FX_06,BUY,55,114.8294430356891,-6315.6193669629
1994-11-16,Idx_04,SELL,7,150.81331753530097,1055.6932227471068
1994-11-17,Comm_01,SELL,6,84.33915918601464,506.0349551160879
1994-11-21,Stock_05,SELL,8,85.54781125927975,726.535509398971
1994-11-22,Stock_11,SELL,31,268.06124806002356,8309.89868986073
1994-11-22,Idx_04,BUY,5,161.13050020674223,-805.6525010337111
1994-11-24,Idx_04,SELL,6,154.52715814277198,927.1629488566318
1994-11-29,Stock_05,BUY,5,80.60796154638385,-431.4224707366041
1994-12-01,Idx_04,BUY,7,160.26169224411018,-1121.8318457087712
1994-12-13,Idx_04,SELL,5,156.78693606783045,783.9346803391522
1994-12-14,Stock_05,SELL,108,73.87699235096856,8561.025216285016
1994-12-14,FX_05,SELL,68,93.19812723746304,6337.472652147487
1994-12-16,Idx_04,SELL,9,148.5015508423,1336.5139575807
1994-12-20,Idx_04,BUY,6,153.81225933316566,-922.8735559989939
1994-12-21,Stock_04,BUY,72,119.59444013541938,-9931.583542088469
1994-12-21,Comm_01,BUY,5,94.28931591548611,-471.44657957743055
1994-12-21,FX_01,SELL,56,115.33868978406804,6458.96662790781
1994-12-23,Stock_01,SELL,70,125.46234368424564,9559.657317724572
1994-12-23,FX_05,SELL,69,91.86902590758986,6338.9627876237
1994-12-23,Idx_04,BUY,6,162.49054794023849,-974.943287641431
1994-12-26,Comm_01,BUY,5,94.63760490245755,-473.18802451228777
1994-12-28,Idx_04,BUY,7,165.94628160157066,-1161.6239712109946
1994-12-30,Stock_04,BUY,5,112.61174931661355,-629.4943313699475
1994-12-30,Idx_04,SELL,5,166.1697205642478,830.848602821239
1995-01-06,Idx_04,BUY,6,169.66868589495198,-1018.0121153697119
1995-01-19,Comm_01,SELL,5,90.0018016329919,450.0090081649595
1995-01-26,Stock_06,BUY,73,114.22584776075166,-9964.615820733576
1995-01-26,FX_01,SELL,50,119.50148697630748,5975.074348815374
1995-01-27,Stock_03,BUY,40,205.57263987420205,-9331.314869878417
1995-01-27,FX_06,SELL,55,113.47953302040357,6241.374316122196
1995-01-31,Stock_04,BUY,5,97.47200970960483,-586.4679121108209
1995-02-06,Idx_04,BUY,5,174.59041707781913,-872.9520853890956
1995-02-13,Stock_02,BUY,53,154.87384590557656,-9284.817528505317
1995-02-13,Stock_14,BUY,45,186.5014817576983,-8392.566679096422
1995-02-13,FX_06,SELL,54,113.11479699012553,6108.1990374667785
1995-02-14,Stock_08,BUY,90,89.33943428308513,-9628.401488757907
1995-02-14,FX_01,SELL,43,119.74805932281572,5149.166550881076
1995-02-15,Stock_06,SELL,5,113.49008265941194,664.9333546641454
1995-02-15,FX_06,BUY,6,115.32765865880592,-691.9659519528354
1995-02-16,Stock_04,SELL,82,98.10680775863112,9405.420839403001
1995-02-16,FX_01,BUY,46,116.91365437274666,-5378.028101146347
1995-02-17,Stock_06,BUY,5,109.45551495187269,-644.8118531966672
1995-02-17,Stock_08,SELL,90,81.10776019794777,8600.630249901777
1995-02-17,FX_01,BUY,51,117.82172026328492,-6008.907733427531
1995-02-20,Stock_09,BUY,42,192.88688313292573,-9352.320974630153
1995-02-20,FX_06,SELL,55,115.44295045003769,6349.362274752073
1995-02-22,Stock_02,BUY,56,148.2092877425049,-9481.666355621353
1995-02-22,Stock_03,BUY,40,204.03854292750415,-9323.810255048103
1995-02-22,Stock_06,BUY,72,108.10275421416613,-9136.49866559975
1995-02-22,Stock_09,BUY,41,192.42094093096972,-9012.751828707296
1995-02-22,Stock_14,BUY,50,165.1534813128439,-8257.674065642195
1995-02-22,FX_01,SELL,52,117.38444198063522,6103.990982993031
1995-02-22,FX_06,SELL,155,114.2407963867015,17707.323439938733
1995-02-22,Idx_04,BUY,189,168.721425742883,-31888.349465404888
1995-02-23,FX_01,BUY,5,117.34100347935426,-586.7050173967713
1995-02-23,FX_06,BUY,8,113.51594042639644,-908.1275234111715
1995-02-27,Stock_06,SELL,6,110.18685717483596,774.6238060274903
1995-02-27,FX_06,BUY,5,114.41871736153828,-572.0935868076914
1995-02-28,Stock_02,SELL,6,151.20069650348677,1041.288722960928
1995-02-28,Stock_03,SELL,5,206.3801043530693,1184.4151530379736
1995-03-01,Stock_06,BUY,5,106.7194272019657,-628.924409775479
1995-03-13,Stock_02,BUY,5,134.20132955263696,-740.4055367849812
1995-03-13,Stock_14,SELL,95,153.07196828449747,14541.83698702726
1995-03-14,Comm_01,BUY,7,83.51648408286458,-584.615388580052
1995-03-14,FX_01,BUY,7,116.7238953249165,-817.0672672744155
1995-03-15,Stock_06,SELL,144,98.4361637512048,16690.506908218274
1995-03-15,FX_01,BUY,92,117.74767885783174,-10832.78645492052
1995-03-15,FX_06,BUY,5,110.08929359281711,-550.4464679640855
1995-03-16,Stock_03,BUY,6,186.59799217260755,-1235.3278076706436
1995-03-16,Stock_09,SELL,83,166.3299401367742,15232.546919238364
1995-03-16,FX_06,BUY,94,110.33771882960885,-10371.745569983232
1995-03-16,Idx_04,BUY,6,150.06791706825254,-900.4075024095152
1995-03-20,Stock_02,SELL,52,133.0207999729049,7639.834911023406
1995-03-20,Stock_03,SELL,40,178.60433038876562,7890.654919219039
1995-03-20,FX_06,BUY,99,110.4488186546703,-10934.43304681236
1995-03-20,Idx_04,SELL,203,145.21907706788934,29479.472644781537
1995-03-22,Stock_02,SELL,56,126.24218338701716,7782.486203353449
1995-03-22,FX_06,BUY,50,110.08441409079586,-5504.220704539793
1995-03-23,Idx_04,SELL,6,134.82155104481123,808.9293062688673
1995-04-03,Idx_04,BUY,7,153.93721301713666,-1077.5604911199566
1995-04-06,Idx_04,SELL,5,143.71610152433368,718.5805076216684
1995-04-12,Stock_03,BUY,5,159.11290642732138,-870.3061777511358
1995-04-12,Idx_04,SELL,6,125.0490754826548,750.2944528959288
1995-04-13,Stock_03,SELL,46,149.85972991110933,7400.3067551477325
1995-04-13,FX_06,BUY,52,107.35121029711225,-5582.262935449837
1995-04-13,Idx_04,SELL,9,119.1704389719963,1072.5339507479666
1995-04-14,Idx_04,SELL,7,128.79344778348093,901.5541344843665
1995-04-17,Idx_04,BUY,11,129.66926415445593,-1426.3619056990153
1995-05-02,Idx_04,BUY,9,143.22708764213343,-1289.043788779201
1995-05-04,Comm_01,BUY,5,93.81492979930748,-469.0746489965374
1995-05-04,Idx_04,BUY,6,146.33507304295748,-878.0104382577449
1995-05-08,Comm_01,BUY,133,92.2056065261034,-12263.345667971751
1995-05-09,Idx_04,SELL,6,141.19078170934847,847.1446902560908
1995-05-12,Idx_04,BUY,5,142.59969832130892,-712.9984916065446
1995-05-23,Idx_04,SELL,6,142.30203719079194,853.8122231447517
1995-05-30,Stock_08,BUY,87,85.77336535931981,-8361.264257371045
1995-05-30,FX_01,SELL,50,112.04700353577302,5602.350176788651
1995-05-31,Idx_04,SELL,7,130.93293995269892,916.5305796688924
1995-06-02,Stock_04,BUY,76,98.43223320736088,-8417.854534107271
1995-06-02,FX_01,SELL,50,112.52537940137852,5626.268970068926
1995-06-05,Stock_05,BUY,90,82.31727554781209,-8052.003325023966
1995-06-05,FX_05,BUY,61,92.00883929442536,-5612.539196959947
1995-06-06,Stock_08,SELL,6,94.31561595557206,632.8426135713692
1995-06-07,Idx_04,BUY,7,141.4492335812228,-990.1446350685596
1995-06-08,Stock_04,SELL,5,105.6896207194378,593.4539976920528
1995-06-08,Stock_15,BUY,257,28.704922729753633,-7377.165141546684
1995-06-09,Idx_04,BUY,8,144.3476457683841,-1154.7811661470728
1995-06-12,Stock_06,BUY,63,116.79852697635786,-8257.12132240355
1995-06-12,FX_01,SELL,48,112.21495784999014,5386.317976799527
1995-06-13,Stock_05,SELL,6,87.55156219881167,578.1144279018141
1995-06-13,Stock_15,BUY,5,27.43090263846581,-137.15451319232903
