Date,Cash,Idx_01_Shares,Idx_01_Value,Stock_02_Shares,Stock_02_Value,Comm_04_Shares,Comm_04_Value,Stock_01_Shares,Stock_01_Value,Stock_04_Shares,Stock_04_Value,Stock_11_Shares,Stock_11_Value,Stock_06_Shares,Stock_06_Value,Stock_14_Shares,Stock_14_Value,Comm_02_Shares,Comm_02_Value,Comm_01_Shares,Comm_01_Value,Idx_04_Shares,Idx_04_Value,Stock_09_Shares,Stock_09_Value,FX_05_Shares,FX_05_Value,FX_03_Shares,FX_03_Value,Stock_13_Shares,Stock_13_Value,Stock_10_Shares,Stock_10_Value,Stock_03_Shares,Stock_03_Value,Comm_06_Shares,Comm_06_Value,Stock_07_Shares,Stock_07_Value,Stock_08_Shares,Stock_08_Value,Stock_15_Shares,Stock_15_Value,Comm_03_Shares,Comm_03_Value,FX_01_Shares,FX_01_Value,Stock_05_Shares,Stock_05_Value,FX_06_Shares,FX_06_Value,Stock_12_Shares,Stock_12_Value,FX_02_Shares,FX_02_Value,Idx_02_Shares,Idx_02_Value,Comm_05_Shares,Comm_05_Value,Idx_03_Shares,Idx_03_Value,FX_04_Shares,FX_04_Value,Total_Value
1995-05-04,21802.11085896824,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,155,26214.443418167553,0,0.0,0,0.0,0,0.0,0,0.0,144,26056.210233189155,0,0.0,110,24358.078833018128,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,285,25993.65268553601,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,124424.49602887909
1995-05-05,21802.11085896824,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,155,25781.1407212,0,0.0,0,0.0,0,0.0,0,0.0,144,25370.220664217926,0,0.0,110,23349.65457349064,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,285,25546.26232832989,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,121849.3891462067
1995-05-08,21802.11085896824,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,155,24409.037494930868,0,0.0,0,0.0,0,0.0,0,0.0,144,25044.661133121605,0,0.0,110,23547.17885313099,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,285,26167.63988681654,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,120970.62822696824
1995-05-09,21802.11085896824,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,155,24409.037494930868,0,0.0,0,0.0,0,0.0,0,0.0,144,25579.503498431837,0,0.0,110,22632.3208202301,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,285,27276.183868525608,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,121699.15654108666
1995-05-10,21802.11085896824,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,155,24770.12150568039,0,0.0,0,0.0,0,0.0,0,0.0,144,25498.115427583285,0,0.0,110,23640.74370771819,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,285,27365.659034719352,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,123076.75053466947
1995-05-11,21802.11085896824,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,155,25203.417137392476,0,0.0,0,0.0,0,0.0,0,0.0,144,25881.806965381467,0,0.0,110,24035.795011077655,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,285,27823.0030925878,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,124746.13306540764
1995-05-12,21802.11085896824,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,155,24625.68648832949,0,0.0,0,0.0,0,0.0,0,0.0,144,25439.981608955895,0,0.0,110,23495.20051264381,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,285,27778.25582533267,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,123141.23529423011
1995-05-15,21802.11085896824,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,155,24264.609542835427,0,0.0,0,0.0,0,0.0,0,0.0,144,25126.049203970153,0,0.0,110,23838.27621959491,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,285,28663.11027753098,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,123694.15610289972
1995-05-16,21802.11085896824,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,155,24553.472512281773,0,0.0,0,0.0,0,0.0,0,0.0,144,25114.422077859574,0,0.0,110,23869.457186913864,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,285,29060.79346442776,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,124400.25610045121
1995-05-17,21802.11085896824,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,155,24842.33783681326,0,0.0,0,0.0,0,0.0,0,0.0,144,24672.593097582947,0,0.0,110,24222.924720252082,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,285,29190.04792469055,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,124730.01443830707
1995-05-18,21802.11085896824,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,155,24986.770499079008,0,0.0,0,0.0,0,0.0,0,0.0,144,25160.932394227435,0,0.0,110,24430.84631443713,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,285,29199.98709911549,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,125580.64716582731
1995-05-19,21802.11085896824,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,155,24481.256181148892,0,0.0,0,0.0,0,0.0,0,0.0,144,24893.504869832967,0,0.0,110,24368.46791532646,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,285,28931.548688323237,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,124476.8885135998
1995-05-22,21802.11085896824,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,155,23614.660207554414,0,0.0,0,0.0,0,0.0,0,0.0,144,24649.34065728731,0,0.0,110,23879.854501458572,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,285,28464.265456029847,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122410.23168129839
1995-05-23,21802.11085896824,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,155,24483.432279830304,0,0.0,0,0.0,0,0.0,0,0.0,144,25604.12213057528,0,0.0,110,23505.59782718852,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,285,29365.03420829798,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,124760.29730486033
1995-05-24,21802.11085896824,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,155,23603.789134487975,0,0.0,0,0.0,0,0.0,0,0.0,144,24655.818291048465,0,0.0,110,23609.557252241644,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,285,28661.712530689158,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122332.98806743548
1995-05-25,21802.11085896824,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,155,23310.573967678814,0,0.0,0,0.0,0,0.0,0,0.0,144,24691.377329527528,0,0.0,110,23256.086974824633,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,285,28861.235243268322,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,121921.38437426754
1995-05-26,21802.11085896824,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,155,22724.14598914564,0,0.0,0,0.0,0,0.0,0,0.0,144,23641.134559818172,0,0.0,110,22393.20865445032,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,285,27559.335743763742,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,118119.93580614612
1995-05-29,21802.11085896824,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,155,22430.92611216617,0,0.0,0,0.0,0,0.0,0,0.0,144,22984.43839085159,0,0.0,110,22278.85603097067,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,285,28537.012852860145,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,118033.34424581681
1995-05-30,21802.11085896824,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,155,21771.193753159423,0,0.0,0,0.0,0,0.0,0,0.0,144,22268.47413787734,0,0.0,110,21384.78851104102,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,285,28756.49138755526,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,115983.05864860128
1995-05-31,20616.31727594702,372,23202.656137044054,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,148,23103.89708061678,0,0.0,0,0.0,0,0.0,902,23244.7993806708,458,23229.20855718136,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,113396.87843146
1995-06-01,20616.31727594702,372,26611.420551710933,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,148,23055.16740713394,0,0.0,0,0.0,0,0.0,902,22135.26092188595,458,22927.689320559526,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,115345.85547723738
1995-06-02,20616.31727594702,372,25294.023168164313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,148,23596.09155080881,0,0.0,0,0.0,0,0.0,902,23371.603820831053,458,24441.435556217508,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,117319.4713719687
1995-06-05,20616.31727594702,372,26776.095813576638,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,148,23196.492212841105,0,0.0,0,0.0,0,0.0,902,24148.278072181853,458,24835.254875386046,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,119572.43824993266
1995-06-06,20616.31727594702,372,24454.183729936325,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,148,23956.71012960112,0,0.0,0,0.0,0,0.0,902,24092.80436870563,458,25949.024697281762,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,119069.04020147186
1995-06-07,20616.31727594702,372,22790.969552839466,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,148,24768.099138498616,0,0.0,0,0.0,0,0.0,902,26153.37220251803,458,25696.734049230145,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,120025.49221903327
1995-06-08,20616.31727594702,372,22593.36018087643,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,148,25389.435530462906,0,0.0,0,0.0,0,0.0,902,25891.840302237782,458,25536.745831073542,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,120027.69912059767
1995-06-09,20616.31727594702,372,22428.684919010724,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,148,24841.196442108063,0,0.0,0,0.0,0,0.0,902,25543.126913944732,458,24835.254875386046,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,118264.58042639658
1995-06-12,20616.31727594702,372,21984.06422470881,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,148,24137.01755674048,0,0.0,0,0.0,0,0.0,902,25440.09624507296,458,24478.354650296867,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,116655.84995276613
1995-06-13,20616.31727594702,372,21802.92112256458,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,148,24999.577657775462,0,0.0,0,0.0,0,0.0,902,24742.67417989616,458,25278.3027831248,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,117439.79301930802
1995-06-14,20616.31727594702,372,21868.790913218927,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,148,24755.916254563712,0,0.0,0,0.0,0,0.0,902,25376.69481022771,458,26232.08438686391,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,118849.80364082126
1995-06-15,20616.31727594702,372,22972.111084524,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,148,25535.6301376818,0,0.0,0,0.0,0,0.0,902,24837.777117398917,458,26570.522717565105,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,120532.35833311685
1995-06-16,20616.31727594702,372,21769.987012467252,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,148,25974.221408365673,0,0.0,0,0.0,0,0.0,902,26399.05335146953,458,26908.961048266297,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,121668.54009651578
1995-06-19,20616.31727594702,372,23186.188296765547,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,148,25828.02493888998,0,0.0,0,0.0,0,0.0,902,27603.69474775713,458,26238.236786761037,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,123472.4620461207
1995-06-20,20616.31727594702,372,22988.578924802503,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,148,25572.178789486527,0,0.0,0,0.0,0,0.0,902,27136.09993926356,458,27099.718307953444,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,123412.89323745306
1995-06-21,20616.31727594702,372,22675.69781180928,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,148,25462.534696329145,0,0.0,0,0.0,0,0.0,902,27358.010457866116,458,27893.511693535944,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,124006.0719354875
1995-06-22,20616.31727594702,372,25063.47968610395,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,148,24366.060244133056,0,0.0,0,0.0,0,0.0,902,27849.37275576911,458,28324.250106783842,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,126219.48006873697
1995-06-23,20616.31727594702,372,24174.236727040425,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,148,23159.937974266002,0,0.0,0,0.0,0,0.0,902,26018.638460518985,458,27555.07101548645,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,121524.20145325888
1995-06-26,20616.31727594702,372,24240.106517694774,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,148,23691.11879040382,0,0.0,0,0.0,0,0.0,902,24972.504577518914,458,27481.230479979426,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,121001.27764154394
1995-06-27,20616.31727594702,372,23993.09362489621,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,148,23669.190716675053,0,0.0,0,0.0,0,0.0,902,23228.947058872276,458,26730.510935721708,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,118238.05961211227
1995-06-28,20616.31727594702,372,22445.152759289223,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,148,24463.523315612325,0,0.0,0,0.0,0,0.0,902,23022.89357347754,458,27481.230479979426,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,118029.11740430554
1995-06-29,20616.31727594702,372,24190.70299685925,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,148,24426.972801550804,0,0.0,0,0.0,0,0.0,902,23585.586608064583,458,28447.319230861092,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,121266.89891328274
1995-06-30,1020.4620403481458,376,23984.77160703451,0,0.0,605,23992.91459384952,0,0.0,0,0.0,0,0.0,0,0.0,151,23843.709928757875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,150,23932.252326879367,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,240,23942.94977421753,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,120717.06027108696
1995-07-03,1020.4620403481458,376,25033.377368122336,0,0.0,605,23336.03183471564,0,0.0,0,0.0,0,0.0,0,0.0,151,24278.88043229382,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,150,24109.199919073366,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,240,24337.807905263337,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122115.75949981663
1995-07-04,1020.4620403481458,376,25915.537165603968,0,0.0,605,22801.620452189753,0,0.0,0,0.0,0,0.0,0,0.0,151,25421.20102839872,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,150,24241.91126417312,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,240,24056.359762288463,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,123457.09171300218
1995-07-05,1020.4620403481458,376,26548.02960502263,0,0.0,605,22278.339211458413,0,0.0,0,0.0,0,0.0,0,0.0,151,25239.87932669977,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,150,24477.843122976454,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,240,24732.655162868283,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,124297.2084693737
1995-07-06,1020.4620403481458,376,27180.522044441306,0,0.0,605,22701.417322544447,0,0.0,0,0.0,0,0.0,0,0.0,151,25276.144852445723,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,150,24359.877193574783,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,240,24215.992747414955,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,124754.41620076937
1995-07-07,1020.4620403481458,376,25299.689640015175,0,0.0,605,22957.490217554976,0,0.0,0,0.0,0,0.0,0,0.0,151,25783.84443179662,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,150,24669.53352705153,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,240,24505.821594925368,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,124236.84145169181
1995-07-10,1020.4620403481458,376,26331.650487273117,0,0.0,605,22879.555334872366,0,0.0,0,0.0,0,0.0,0,0.0,151,25820.107981865636,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,150,24389.370628787958,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,240,24392.40073341359,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,124833.54720656082
1995-07-11,1020.4620403481458,376,24001.416520864394,0,0.0,605,22044.534563410565,0,0.0,0,0.0,0,0.0,0,0.0,151,26237.147698205536,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,150,25229.872342663708,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,240,24241.191946586034,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122774.62511207839
1995-07-12,1020.4620403481458,376,23135.900049866315,0,0.0,605,22178.137409042043,0,0.0,0,0.0,0,0.0,0,0.0,151,26382.199922804677,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,150,26026.1352056282,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,240,25807.986814140728,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,124550.8214418301
1995-07-13,1020.4620403481458,376,22353.60814801768,0,0.0,605,21855.263754830237,0,0.0,0,0.0,0,0.0,0,0.0,151,26708.58175181049,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,150,26011.392393747123,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,240,25807.986814140728,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,123757.29490289441
1995-07-14,1020.4620403481458,376,21837.626930715538,0,0.0,605,24148.78435921475,0,0.0,0,0.0,0,0.0,0,0.0,151,26654.185438868502,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,150,26070.37926417347,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,240,25858.38521248289,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,125589.8232458033
1995-07-17,1020.4620403481458,376,23618.59143950868,0,0.0,605,25473.685328192776,0,0.0,0,0.0,0,0.0,0,0.0,151,26762.980040429415,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,150,25716.481475968463,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,240,26043.209241699828,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,128635.40956614731
1995-07-18,1020.4620403481458,376,23635.23635333857,0,0.0,605,26509.109704487324,0,0.0,0,0.0,0,0.0,0,0.0,151,26219.014935332558,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,150,25642.751793661042,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,240,25816.38382883754,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,128842.95865600518
1995-07-19,1020.4620403481458,376,22686.49848788373,0,0.0,605,26776.315395750265,0,0.0,0,0.0,0,0.0,0,0.0,151,27053.088440981563,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,150,25716.481475968463,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,240,25396.334653701295,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,128649.18049463347
1995-07-20,1020.4620403481458,376,22420.186215990892,0,0.0,605,26698.380513067652,0,0.0,0,0.0,0,0.0,0,0.0,151,27379.466318633506,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,150,25347.840875882383,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,240,25807.986814140728,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,128674.3227780633
1995-07-21,1020.4620403481458,376,23385.56899527562,0,0.0,605,27544.534080781865,0,0.0,0,0.0,0,0.0,0,0.0,151,27923.431423730366,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,150,25849.192821068213,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,240,26060.022299614942,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,131783.21166081913
1995-07-24,1020.4620403481458,376,23435.502149418942,0,0.0,605,27477.731994351663,0,0.0,0,0.0,0,0.0,0,0.0,151,28159.147462694382,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,150,25539.53388377446,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,240,26186.029168911205,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,131818.4066994988
1995-07-25,1020.4620403481458,376,24367.596688390233,0,0.0,605,29136.640741022842,0,0.0,0,0.0,0,0.0,0,0.0,151,28376.73271446234,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,150,25008.685899558455,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,240,25824.786280254786,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,133734.9043640368
